,text,target
1102,"They might not have been totally hopeless . Brady has usually had a little bit more talent surrounding him than Peyton Manning has . ( Matt Cassel , who rates as somewhere between average and replacement-level , led New England to an 11-5 record when Brady was hurt in 2008 . ) Bill Belichick would probably have snuck them into the playoffs a few times . But they 'd also have been playing good opponents . Our method projects them to a 12-14 or 13-13 postseason record rather than Brady 's 18-8 .",0
1103,"The survey also found that diseases had caused the disabilities of around 47% of the participating students , 37% were disabled since birth , 7% were disable because of wrong treatment and 13% because of accident .",0
1104,"For a closer look at Malaysia 's health care screenings for foreign workers and to seek an explanation on the sudden increase in TB cases in our country , possibly brought in by illegal immigrants in Malaysia , we caught up with Prof Datuk Dr Mohd Amin Jaludin , Vice Chancellor of University Malaya.File Pic : vcoffice.um.edu.my",0
1105,"Since its inception in mid-2014 , the Port 's Community Partnership Program helps local organisations in need of a helping hand with a community event or project .",0
1106,"Let 's face it : our nation is corrupt , utterly , hopelessly corrupt . The culture of corruption , impunity and greed is so pervasive that it touches almost every aspect of life in our nation .",0
1107,"Sri Lanka is desperately in need of a New Party and New Political LeadershipPosted on October 12th , 2016 <h> Shenali D Waduge",0
1108,"RIVERHEAD , N.Y . ( AP ) -- Cars converted into stretch limousines often lack life-saving safety components such as side-impact air bags , reinforced rollover protection bars and accessible emergency exits , according to a special grand jury that looked into a limousine crash that killed four women leaving a New York winery .",0
1109,"Patna , Mar 29 ( PTI ) Bihar Chief Minister Nitish Kumar today underscored his governments commitment to strictly enforce implementation of the Right To Education ( RTE ) Act in state particularly in terms of admission of the wards of poor families in 25 per cent seats in public schools .",0
1110,- I am permanently disabled and unable to earn as much as I currently earn .,0
1111,He said some of the Kenyan immigrants are working in private schools .,0
1112,"The censure roared through the entire field of Republican presidential candidates , who were all pressed about the morality of their approach to immigrants in the country illegally , during a primary dominated by increasingly tough rhetoric that has emphasized border security . <h> wake-up call",0
